eventid,date,time,ild_depth,ild_temp
511603400,2017-04-09,00:00:00,183.98526262907,11.8168280014301
511603400,2017-04-09,18:00:00,72.7088903819862,12.0453294255028
511603400,2017-04-10,12:00:00,139.679460137449,11.9491568869584
511603400,2017-04-11,00:00:00,179.845255921308,11.7801536241463
511603400,2017-04-11,12:00:00,173.262665479551,12.0461595151104
511603400,2017-04-11,18:00:00,56.2171061991502,12.1570376418364
511603400,2017-04-12,00:00:00,77.3820660859296,12.0826410586058
511603400,2017-04-12,06:00:00,104.681759296786,12.0465341036508
511603400,2017-04-12,12:00:00,94.6673355259707,12.1826705227938
511603400,2017-04-13,00:00:00,48.6496888935267,12.3724697532926
511603400,2017-04-13,06:00:00,53.6901523971898,12.2857877372843
511603400,2017-04-13,12:00:00,42.9850782427579,12.5630039193982
511603400,2017-04-13,18:00:00,33.3638585913584,12.5510509443527
511603400,2017-04-14,00:00:00,32.3460242458777,12.5651127259892
511603400,2017-04-14,06:00:00,42.7336750558497,12.5219409244126
511603400,2017-04-14,12:00:00,43.8170892378687,12.5627629895449
511603400,2017-04-14,18:00:00,32.3956597297084,12.8250660361859
511603400,2017-04-15,00:00:00,59.1579357234504,12.9440100819654
511603400,2017-04-15,06:00:00,28.6014235762285,12.9561604993777
511603400,2017-04-15,12:00:00,32.3081922544499,12.8475968683565
511603400,2017-04-15,18:00:00,33.7465580932063,13.0726920634353
511603400,2017-04-16,00:00:00,23.3754177081538,13.0305161337541
511603400,2017-04-16,06:00:00,28.8016975091685,12.839482152524
511603400,2017-04-16,12:00:00,29.4294565803116,12.7769339813914
511603400,2017-04-16,18:00:00,29.3675024862271,12.9103075404837
511603400,2017-04-17,00:00:00,36.2834212020227,12.8819375953661
511603400,2017-04-17,06:00:00,37.0720967039022,12.645534902972
511603400,2017-04-17,12:00:00,29.1085010788855,12.9473176434826
511603400,2017-04-18,00:00:00,30.8241636179709,13.087538282186
511603400,2017-04-18,06:00:00,24.399896507522,12.7851326952901
511603400,2017-04-18,12:00:00,38.1222364487168,12.7718216604102
511603400,2017-04-18,18:00:00,60.159169838008,12.9025978899711
511603400,2017-04-19,00:00:00,77.1097419372577,12.3958537854103
511603400,2017-04-19,06:00:00,80.9933830199243,12.3389705158296
511603400,2017-04-19,12:00:00,36.7867608124377,12.7330217268321
511603400,2017-04-20,06:00:00,64.6582192275264,12.5903194795104
511603400,2017-04-20,12:00:00,58.4772487960312,12.7193774838818
511603400,2017-04-21,06:00:00,107.53393954192,12.3804711771162
511603400,2017-04-21,12:00:00,93.504471561703,12.2920168627198
511603400,2017-04-22,00:00:00,64.5838683668754,12.4299715669112
511603400,2017-04-22,06:00:00,158.948270849198,12.0303148039787
511603400,2017-04-22,12:00:00,84.9943249953059,12.1322450071247
511603400,2017-04-22,18:00:00,69.4288461457502,12.5824017028149
511603400,2017-04-23,00:00:00,129.461497540956,12.0834237762674
511603400,2017-04-23,06:00:00,110.586265555012,12.1365379613379
511603400,2017-04-23,18:00:00,114.229164176838,12.1419455832139
511603400,2017-04-24,00:00:00,89.0496142512635,12.1904847101954
511603400,2017-04-24,06:00:00,64.4328725716952,12.371655800767
511603400,2017-04-24,18:00:00,75.5184084285166,12.440735573911
511603400,2017-04-25,00:00:00,47.3298445590025,12.4692501678998
511603400,2017-04-26,00:00:00,106.997497741548,12.1200626184758
511603400,2017-04-27,18:00:00,143.25927122347,12.0526294110629
511603400,2017-04-28,00:00:00,114.753214318784,11.9309278276924
511603400,2017-04-28,12:00:00,124.363649327406,12.0166415913432
511603400,2017-04-29,06:00:00,90.2976527638607,12.1579516577885
511603400,2017-05-02,12:00:00,94.3217635788849,12.089256381306
511603400,2017-05-05,06:00:00,212.812563058359,12.0232092676315
511603400,2017-05-05,12:00:00,138.582548125463,12.4778249607341
511603400,2017-05-05,18:00:00,200.747221598283,12.063585865078
511603400,2017-05-07,12:00:00,99.8246356609093,12.9556125805109
511603400,2017-05-08,06:00:00,98.9739352503786,13.0249363304663
511603400,2017-05-08,12:00:00,41.0336413707686,13.9919235511737
511603400,2017-05-08,18:00:00,60.3916834444511,13.9249360366553
511603400,2017-05-09,00:00:00,50.2438992333276,14.0891918990915
511603400,2017-05-09,06:00:00,69.5835996258102,14.5590440445352
511603400,2017-05-09,12:00:00,32.4190893440263,15.4030601890396
511603400,2017-05-09,18:00:00,44.5839681958223,15.5806089248526
511603400,2017-05-10,00:00:00,36.5520206551209,15.5488141342308
511603400,2017-05-10,06:00:00,37.2691875102133,16.0048744571386
511603400,2017-05-10,12:00:00,25.6206664645181,15.971094124641
511603400,2017-05-10,18:00:00,40.5329036860674,15.8810965747716
511603400,2017-05-11,00:00:00,29.9664448293238,15.9688911083985
511603400,2017-05-11,06:00:00,32.9377250329603,16.2260433061266
511603400,2017-05-11,12:00:00,38.9261989385785,16.3530255987498
511603400,2017-05-11,18:00:00,38.9211107348771,15.9416610856627
511603400,2017-05-12,00:00:00,43.39547281749,15.9009031309023
