PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
298,no,05-Mar-2005 18:00,216,19.0,19.0,19.0,0.0,1
298,no,05-Mar-2005 18:00,268,19.0,19.0,19.0,0.0,1
298,no,05-Mar-2005 18:00,396,18.8,19.0,18.9,0.1,1
298,no,05-Mar-2005 18:00,408,18.8,19.0,18.9,0.1,1
299,no,06-Mar-2005 06:00,0,19.2,19.2,19.2,0.0,1
299,no,06-Mar-2005 06:00,56,19.0,19.2,19.1,0.1,1
299,no,06-Mar-2005 06:00,192,19.2,19.2,19.2,0.0,1
299,no,06-Mar-2005 06:00,240,19.2,19.2,19.2,0.0,1
299,no,06-Mar-2005 06:00,348,19.0,19.0,19.0,0.0,1
299,no,06-Mar-2005 06:00,444,18.4,18.6,18.5,0.1,1
299,no,06-Mar-2005 06:00,528,17.8,17.8,17.8,0.0,1
299,no,06-Mar-2005 06:00,668,16.2,16.2,16.2,0.0,1
300,no,06-Mar-2005 18:00,0,19.0,19.6,19.3,0.3,1
300,no,06-Mar-2005 18:00,4,19.0,19.6,19.3,0.3,1
300,no,06-Mar-2005 18:00,40,19.4,19.6,19.5,0.1,1
300,no,06-Mar-2005 18:00,76,19.2,19.4,19.3,0.1,1
300,no,06-Mar-2005 18:00,104,19.2,19.4,19.3,0.1,1
300,no,06-Mar-2005 18:00,128,19.2,19.4,19.3,0.1,1
300,no,06-Mar-2005 18:00,164,19.2,19.4,19.3,0.1,1
300,no,06-Mar-2005 18:00,180,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,0,19.0,19.6,19.3,0.3,1
301,no,07-Mar-2005 06:00,4,19.0,19.4,19.2,0.2,1
301,no,07-Mar-2005 06:00,48,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,88,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,124,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,168,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,172,19.2,19.2,19.2,0.0,1
301,no,07-Mar-2005 06:00,216,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,0,19.0,19.2,19.1,0.1,1
302,no,07-Mar-2005 18:00,4,19.0,19.2,19.1,0.1,1
302,no,07-Mar-2005 18:00,24,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,44,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,56,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,60,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,76,19.2,19.2,19.2,0.0,1
302,no,07-Mar-2005 18:00,92,19.2,19.2,19.2,0.0,1
303,no,08-Mar-2005 06:00,0,19.0,19.4,19.2,0.2,1
303,no,08-Mar-2005 06:00,4,19.2,19.4,19.3,0.1,1
303,no,08-Mar-2005 06:00,56,19.4,19.4,19.4,0.0,1
303,no,08-Mar-2005 06:00,104,19.2,19.4,19.3,0.1,1
303,no,08-Mar-2005 06:00,140,19.2,19.4,19.3,0.1,1
303,no,08-Mar-2005 06:00,188,19.2,19.2,19.2,0.0,1
303,no,08-Mar-2005 06:00,200,19.2,19.2,19.2,0.0,1
303,no,08-Mar-2005 06:00,248,19.2,19.2,19.2,0.0,1
304,no,08-Mar-2005 18:00,0,19.2,19.4,19.3,0.1,1
304,no,08-Mar-2005 18:00,8,19.2,19.4,19.3,0.1,1
304,no,08-Mar-2005 18:00,36,19.2,19.4,19.3,0.1,1
304,no,08-Mar-2005 18:00,56,19.4,19.4,19.4,0.0,1
304,no,08-Mar-2005 18:00,76,19.2,19.4,19.3,0.1,1
304,no,08-Mar-2005 18:00,92,19.2,19.2,19.2,0.0,1
304,no,08-Mar-2005 18:00,128,19.2,19.2,19.2,0.0,1
304,no,08-Mar-2005 18:00,136,19.2,19.2,19.2,0.0,1
305,no,09-Mar-2005 06:00,0,15.6,19.6,17.6,2.0,1
305,no,09-Mar-2005 06:00,4,15.8,19.6,17.7,1.9,1
305,no,09-Mar-2005 06:00,184,19.2,19.2,19.2,0.0,1
305,no,09-Mar-2005 06:00,368,17.8,18.0,17.9,0.1,1
305,no,09-Mar-2005 06:00,496,15.6,15.6,15.6,0.0,1
305,no,09-Mar-2005 06:00,540,14.2,14.2,14.2,0.0,1
305,no,09-Mar-2005 06:00,748,10.0,10.0,10.0,0.0,1
305,no,09-Mar-2005 06:00,832,8.8,8.8,8.8,0.0,1
306,no,09-Mar-2005 18:00,0,15.4,19.4,17.4,2.0,1
306,no,09-Mar-2005 18:00,4,18.8,19.4,19.1,0.3,1
306,no,09-Mar-2005 18:00,64,19.4,19.4,19.4,0.0,1
306,no,09-Mar-2005 18:00,132,19.2,19.4,19.3,0.1,1
306,no,09-Mar-2005 18:00,148,19.2,19.2,19.2,0.0,1
306,no,09-Mar-2005 18:00,192,19.0,19.4,19.2,0.2,1
306,no,09-Mar-2005 18:00,240,18.6,19.2,18.9,0.3,1
306,no,09-Mar-2005 18:00,272,19.0,19.0,19.0,0.0,1
307,no,10-Mar-2005 06:00,0,19.0,19.2,19.1,0.1,1
307,no,10-Mar-2005 06:00,4,19.0,19.2,19.1,0.1,1
307,no,10-Mar-2005 06:00,216,19.0,19.0,19.0,0.0,1
307,no,10-Mar-2005 06:00,332,19.0,19.0,19.0,0.0,1
307,no,10-Mar-2005 06:00,460,18.4,19.0,18.7,0.3,1
307,no,10-Mar-2005 06:00,492,18.2,18.4,18.3,0.1,1
307,no,10-Mar-2005 06:00,620,17.0,17.0,17.0,0.0,1
307,no,10-Mar-2005 06:00,760,14.4,14.6,14.5,0.1,1
308,no,10-Mar-2005 18:00,0,19.0,19.4,19.2,0.2,1
308,no,10-Mar-2005 18:00,4,19.0,19.2,19.1,0.1,1
308,no,10-Mar-2005 18:00,112,19.2,19.4,19.3,0.1,1
308,no,10-Mar-2005 18:00,132,19.2,19.4,19.3,0.1,1
308,no,10-Mar-2005 18:00,188,19.2,19.2,19.2,0.0,1
308,no,10-Mar-2005 18:00,248,19.2,19.2,19.2,0.0,1
308,no,10-Mar-2005 18:00,316,19.0,19.0,19.0,0.0,1
308,no,10-Mar-2005 18:00,360,18.6,18.6,18.6,0.0,1
309,no,11-Mar-2005 06:00,0,16.6,19.2,17.9,1.3,1
309,no,11-Mar-2005 06:00,4,16.6,19.2,17.9,1.3,1
309,no,11-Mar-2005 06:00,52,19.2,19.2,19.2,0.0,1
309,no,11-Mar-2005 06:00,112,19.2,19.2,19.2,0.0,1
309,no,11-Mar-2005 06:00,132,19.2,19.2,19.2,0.0,1
309,no,11-Mar-2005 06:00,160,19.0,19.2,19.1,0.1,1
309,no,11-Mar-2005 06:00,208,18.4,18.6,18.5,0.1,1
309,no,11-Mar-2005 06:00,228,17.8,17.8,17.8,0.0,1
310,no,11-Mar-2005 18:00,0,17.6,19.0,18.3,0.7,1
310,no,11-Mar-2005 18:00,4,18.0,19.0,18.5,0.5,1
310,no,11-Mar-2005 18:00,132,18.4,18.4,18.4,0.0,1
310,no,11-Mar-2005 18:00,216,17.6,17.6,17.6,0.0,1
310,no,11-Mar-2005 18:00,300,17.2,17.2,17.2,0.0,1
310,no,11-Mar-2005 18:00,400,14.2,14.2,14.2,0.0,1
310,no,11-Mar-2005 18:00,484,14.2,14.2,14.2,0.0,1
310,no,11-Mar-2005 18:00,592,12.4,12.6,12.5,0.1,1
311,no,12-Mar-2005 06:00,0,15.8,19.0,17.4,1.6,1
311,no,12-Mar-2005 06:00,4,16.2,19.0,17.6,1.4,1
311,no,12-Mar-2005 06:00,24,16.2,17.8,17.0,0.8,1
311,no,12-Mar-2005 06:00,32,16.0,18.2,17.1,1.1,1
311,no,12-Mar-2005 06:00,44,18.0,18.0,18.0,0.0,1
311,no,12-Mar-2005 06:00,56,18.0,18.0,18.0,0.0,1
311,no,12-Mar-2005 06:00,56,18.0,18.0,18.0,0.0,1
311,no,12-Mar-2005 06:00,84,15.8,18.0,16.9,1.1,1
312,no,12-Mar-2005 18:00,0,16.2,18.2,17.2,1.0,1
312,no,12-Mar-2005 18:00,4,16.2,18.0,17.1,0.9,1
312,no,12-Mar-2005 18:00,96,18.0,18.0,18.0,0.0,1
312,no,12-Mar-2005 18:00,104,18.0,18.0,18.0,0.0,1
312,no,12-Mar-2005 18:00,144,18.0,18.0,18.0,0.0,1
312,no,12-Mar-2005 18:00,196,18.0,18.0,18.0,0.0,1
312,no,12-Mar-2005 18:00,236,18.0,18.0,18.0,0.0,1
312,no,12-Mar-2005 18:00,284,18.0,18.0,18.0,0.0,1
313,no,13-Mar-2005 06:00,0,16.2,17.6,16.9,0.7,1
313,no,13-Mar-2005 06:00,4,16.2,17.6,16.9,0.7,1
313,no,13-Mar-2005 06:00,68,16.4,17.4,16.9,0.5,1
313,no,13-Mar-2005 06:00,76,16.4,17.4,16.9,0.5,1
313,no,13-Mar-2005 06:00,120,16.4,16.4,16.4,0.0,1
313,no,13-Mar-2005 06:00,132,16.4,16.6,16.5,0.1,1
313,no,13-Mar-2005 06:00,168,16.4,16.4,16.4,0.0,1
313,no,13-Mar-2005 06:00,200,16.0,16.0,16.0,0.0,1
314,no,13-Mar-2005 18:00,0,17.2,18.2,17.7,0.5,1
314,no,13-Mar-2005 18:00,4,17.2,18.2,17.7,0.5,1
314,no,13-Mar-2005 18:00,20,18.2,18.2,18.2,0.0,1
314,no,13-Mar-2005 18:00,20,18.2,18.2,18.2,0.0,1
314,no,13-Mar-2005 18:00,44,18.2,18.2,18.2,0.0,1
314,no,13-Mar-2005 18:00,56,18.2,18.2,18.2,0.0,1
314,no,13-Mar-2005 18:00,68,18.2,18.2,18.2,0.0,1
314,no,13-Mar-2005 18:00,80,18.2,18.2,18.2,0.0,1
315,no,14-Mar-2005 06:00,0,17.4,18.0,17.7,0.3,1
315,no,14-Mar-2005 06:00,4,17.4,18.0,17.7,0.3,1
315,no,14-Mar-2005 06:00,80,18.0,18.0,18.0,0.0,1
315,no,14-Mar-2005 06:00,96,18.0,18.0,18.0,0.0,1
315,no,14-Mar-2005 06:00,124,18.0,18.0,18.0,0.0,1
315,no,14-Mar-2005 06:00,164,18.0,18.0,18.0,0.0,1
315,no,14-Mar-2005 06:00,196,18.0,18.0,18.0,0.0,1
315,no,14-Mar-2005 06:00,244,18.0,18.0,18.0,0.0,1
316,no,14-Mar-2005 18:00,0,18.0,18.6,18.3,0.3,1
316,no,14-Mar-2005 18:00,4,18.0,18.6,18.3,0.3,1
316,no,14-Mar-2005 18:00,40,18.0,18.0,18.0,0.0,1
316,no,14-Mar-2005 18:00,76,18.0,18.6,18.3,0.3,1
316,no,14-Mar-2005 18:00,84,18.0,18.0,18.0,0.0,1
316,no,14-Mar-2005 18:00,100,18.0,18.6,18.3,0.3,1
316,no,14-Mar-2005 18:00,120,18.0,18.0,18.0,0.0,1
316,no,14-Mar-2005 18:00,152,18.0,18.6,18.3,0.3,1
317,no,15-Mar-2005 06:00,0,18.2,18.6,18.4,0.2,1
317,no,15-Mar-2005 06:00,4,18.2,18.6,18.4,0.2,1
317,no,15-Mar-2005 06:00,96,18.4,18.4,18.4,0.0,1
317,no,15-Mar-2005 06:00,152,18.2,18.2,18.2,0.0,1
317,no,15-Mar-2005 06:00,204,18.2,18.2,18.2,0.0,1
317,no,15-Mar-2005 06:00,252,18.2,18.4,18.3,0.1,1
317,no,15-Mar-2005 06:00,356,17.4,17.4,17.4,0.0,1
317,no,15-Mar-2005 06:00,380,17.4,17.6,17.5,0.1,1
318,no,15-Mar-2005 18:00,0,18.4,18.6,18.5,0.1,1
318,no,15-Mar-2005 18:00,4,18.4,18.6,18.5,0.1,1
318,no,15-Mar-2005 18:00,36,18.4,18.4,18.4,0.0,1
318,no,15-Mar-2005 18:00,60,18.6,18.6,18.6,0.0,1
318,no,15-Mar-2005 18:00,88,18.6,18.6,18.6,0.0,1
318,no,15-Mar-2005 18:00,112,18.4,18.6,18.5,0.1,1
318,no,15-Mar-2005 18:00,144,18.4,18.4,18.4,0.0,1
318,no,15-Mar-2005 18:00,152,18.4,18.4,18.4,0.0,1
319,no,16-Mar-2005 06:00,0,18.2,18.6,18.4,0.2,1
319,no,16-Mar-2005 06:00,4,18.2,18.6,18.4,0.2,1
319,no,16-Mar-2005 06:00,64,18.0,18.4,18.2,0.2,1
319,no,16-Mar-2005 06:00,76,18.0,18.4,18.2,0.2,1
319,no,16-Mar-2005 06:00,112,18.0,18.4,18.2,0.2,1
319,no,16-Mar-2005 06:00,124,18.4,18.4,18.4,0.0,1
319,no,16-Mar-2005 06:00,156,18.0,18.4,18.2,0.2,1
319,no,16-Mar-2005 06:00,192,18.2,18.4,18.3,0.1,1
320,no,16-Mar-2005 18:00,0,17.2,17.6,17.4,0.2,1
320,no,16-Mar-2005 18:00,60,17.2,18.0,17.6,0.4,1
320,no,16-Mar-2005 18:00,148,17.2,17.6,17.4,0.2,1
320,no,16-Mar-2005 18:00,168,17.2,17.8,17.5,0.3,1
320,no,16-Mar-2005 18:00,228,16.6,17.4,17.0,0.4,1
320,no,16-Mar-2005 18:00,288,16.0,16.8,16.4,0.4,1
320,no,16-Mar-2005 18:00,328,16.4,16.4,16.4,0.0,1
320,no,16-Mar-2005 18:00,416,15.4,15.4,15.4,0.0,1
321,no,17-Mar-2005 06:00,0,17.0,17.8,17.4,0.4,1
321,no,17-Mar-2005 06:00,4,17.0,17.8,17.4,0.4,1
321,no,17-Mar-2005 06:00,72,17.4,17.4,17.4,0.0,1
321,no,17-Mar-2005 06:00,80,17.4,17.4,17.4,0.0,1
321,no,17-Mar-2005 06:00,128,17.4,17.4,17.4,0.0,1
321,no,17-Mar-2005 06:00,156,17.2,17.4,17.3,0.1,1
321,no,17-Mar-2005 06:00,184,16.8,17.4,17.1,0.3,1
321,no,17-Mar-2005 06:00,208,16.8,17.2,17.0,0.2,1
322,no,17-Mar-2005 18:00,0,17.4,17.8,17.6,0.2,1
322,no,17-Mar-2005 18:00,12,17.6,17.8,17.7,0.1,1
322,no,17-Mar-2005 18:00,76,17.6,17.8,17.7,0.1,1
322,no,17-Mar-2005 18:00,120,17.6,17.8,17.7,0.1,1
322,no,17-Mar-2005 18:00,136,17.6,17.8,17.7,0.1,1
322,no,17-Mar-2005 18:00,164,17.4,17.8,17.6,0.2,1
322,no,17-Mar-2005 18:00,192,17.0,17.4,17.2,0.2,1
322,no,17-Mar-2005 18:00,240,16.8,17.0,16.9,0.1,1
323,no,18-Mar-2005 06:00,0,17.4,17.6,17.5,0.1,1
323,no,18-Mar-2005 06:00,4,17.4,17.6,17.5,0.1,1
323,no,18-Mar-2005 06:00,76,17.4,17.8,17.6,0.2,1
323,no,18-Mar-2005 06:00,80,17.4,17.8,17.6,0.2,1
323,no,18-Mar-2005 06:00,128,17.4,17.8,17.6,0.2,1
323,no,18-Mar-2005 06:00,148,17.4,17.6,17.5,0.1,1
323,no,18-Mar-2005 06:00,176,17.4,17.4,17.4,0.0,1
323,no,18-Mar-2005 06:00,216,16.4,16.6,16.5,0.1,1
324,no,18-Mar-2005 18:00,0,17.2,17.4,17.3,0.1,1
324,no,18-Mar-2005 18:00,4,17.2,17.2,17.2,0.0,1
324,no,18-Mar-2005 18:00,56,17.2,17.4,17.3,0.1,1
324,no,18-Mar-2005 18:00,68,17.2,17.4,17.3,0.1,1
324,no,18-Mar-2005 18:00,88,17.2,17.4,17.3,0.1,1
324,no,18-Mar-2005 18:00,116,17.2,17.4,17.3,0.1,1
324,no,18-Mar-2005 18:00,140,17.2,17.2,17.2,0.0,1
324,no,18-Mar-2005 18:00,172,17.2,17.4,17.3,0.1,1
325,no,19-Mar-2005 06:00,0,17.0,17.4,17.2,0.2,1
325,no,19-Mar-2005 06:00,4,17.0,17.4,17.2,0.2,1
325,no,19-Mar-2005 06:00,64,17.0,17.2,17.1,0.1,1
325,no,19-Mar-2005 06:00,84,17.0,17.0,17.0,0.0,1
325,no,19-Mar-2005 06:00,124,16.8,17.4,17.1,0.3,1
325,no,19-Mar-2005 06:00,168,17.2,17.2,17.2,0.0,1
325,no,19-Mar-2005 06:00,192,17.0,17.2,17.1,0.1,1
325,no,19-Mar-2005 06:00,232,16.4,16.4,16.4,0.0,1
326,no,19-Mar-2005 18:00,0,16.8,17.0,16.9,0.1,1
326,no,19-Mar-2005 18:00,48,16.8,17.2,17.0,0.2,1
326,no,19-Mar-2005 18:00,164,16.6,17.0,16.8,0.2,1
326,no,19-Mar-2005 18:00,232,16.2,16.6,16.4,0.2,1
326,no,19-Mar-2005 18:00,396,14.6,14.6,14.6,0.0,1
326,no,19-Mar-2005 18:00,416,14.4,14.4,14.4,0.0,1
326,no,19-Mar-2005 18:00,496,13.6,13.6,13.6,0.0,1
326,no,19-Mar-2005 18:00,624,12.2,12.2,12.2,0.0,1
327,no,20-Mar-2005 06:00,0,17.2,17.2,17.2,0.0,1
327,no,20-Mar-2005 06:00,72,17.2,17.2,17.2,0.0,1
327,no,20-Mar-2005 06:00,136,17.2,17.4,17.3,0.1,1
327,no,20-Mar-2005 06:00,156,17.2,17.4,17.3,0.1,1
327,no,20-Mar-2005 06:00,228,16.4,16.6,16.5,0.1,1
327,no,20-Mar-2005 06:00,252,16.2,16.6,16.4,0.2,1
327,no,20-Mar-2005 06:00,304,15.8,16.0,15.9,0.1,1
327,no,20-Mar-2005 06:00,384,14.8,15.0,14.9,0.1,1
328,no,20-Mar-2005 18:00,0,16.6,17.2,16.9,0.3,1
328,no,20-Mar-2005 18:00,4,16.6,17.2,16.9,0.3,1
328,no,20-Mar-2005 18:00,56,16.6,16.8,16.7,0.1,1
328,no,20-Mar-2005 18:00,108,16.8,17.0,16.9,0.1,1
328,no,20-Mar-2005 18:00,132,16.8,16.8,16.8,0.0,1
328,no,20-Mar-2005 18:00,152,16.6,16.8,16.7,0.1,1
328,no,20-Mar-2005 18:00,196,16.6,16.6,16.6,0.0,1
328,no,20-Mar-2005 18:00,236,16.0,16.2,16.1,0.1,1
329,no,21-Mar-2005 06:00,0,15.4,16.8,16.1,0.7,1
329,no,21-Mar-2005 06:00,4,15.6,16.6,16.1,0.5,1
329,no,21-Mar-2005 06:00,72,15.6,15.8,15.7,0.1,1
329,no,21-Mar-2005 06:00,76,15.6,16.8,16.2,0.6,1
329,no,21-Mar-2005 06:00,124,15.4,15.6,15.5,0.1,1
329,no,21-Mar-2005 06:00,160,15.4,17.0,16.2,0.8,1
329,no,21-Mar-2005 06:00,180,15.4,17.0,16.2,0.8,1
329,no,21-Mar-2005 06:00,212,16.8,16.8,16.8,0.0,1
330,no,21-Mar-2005 18:00,0,15.2,16.8,16.0,0.8,1
330,no,21-Mar-2005 18:00,4,15.2,16.8,16.0,0.8,1
330,no,21-Mar-2005 18:00,48,15.8,16.8,16.3,0.5,1
330,no,21-Mar-2005 18:00,76,15.8,16.8,16.3,0.5,1
330,no,21-Mar-2005 18:00,128,15.6,16.4,16.0,0.4,1
330,no,21-Mar-2005 18:00,136,15.4,15.8,15.6,0.2,1
330,no,21-Mar-2005 18:00,176,15.2,15.6,15.4,0.2,1
330,no,21-Mar-2005 18:00,208,15.2,15.4,15.3,0.1,1
331,no,22-Mar-2005 06:00,0,15.2,15.4,15.3,0.1,1
331,no,22-Mar-2005 06:00,4,15.2,15.4,15.3,0.1,1
331,no,22-Mar-2005 06:00,48,15.2,15.2,15.2,0.0,1
331,no,22-Mar-2005 06:00,56,15.2,15.2,15.2,0.0,1
331,no,22-Mar-2005 06:00,92,15.2,15.2,15.2,0.0,1
331,no,22-Mar-2005 06:00,104,15.2,15.2,15.2,0.0,1
331,no,22-Mar-2005 06:00,120,15.2,15.2,15.2,0.0,1
331,no,22-Mar-2005 06:00,152,15.2,15.2,15.2,0.0,1
332,no,22-Mar-2005 18:00,0,14.6,15.6,15.1,0.5,1
332,no,22-Mar-2005 18:00,4,14.6,15.6,15.1,0.5,1
332,no,22-Mar-2005 18:00,52,15.2,15.4,15.3,0.1,1
332,no,22-Mar-2005 18:00,80,15.2,15.4,15.3,0.1,1
332,no,22-Mar-2005 18:00,96,14.8,15.2,15.0,0.2,1
332,no,22-Mar-2005 18:00,128,14.4,15.4,14.9,0.5,1
332,no,22-Mar-2005 18:00,140,15.0,15.4,15.2,0.2,1
332,no,22-Mar-2005 18:00,168,14.6,15.4,15.0,0.4,1
333,no,23-Mar-2005 06:00,0,14.6,15.2,14.9,0.3,1
333,no,23-Mar-2005 06:00,4,14.6,15.2,14.9,0.3,1
333,no,23-Mar-2005 06:00,104,14.2,14.6,14.4,0.2,1
333,no,23-Mar-2005 06:00,124,14.0,14.6,14.3,0.3,1
333,no,23-Mar-2005 06:00,156,14.0,14.2,14.1,0.1,1
333,no,23-Mar-2005 06:00,200,14.0,14.2,14.1,0.1,1
333,no,23-Mar-2005 06:00,248,13.8,13.8,13.8,0.0,1
333,no,23-Mar-2005 06:00,304,13.4,13.4,13.4,0.0,1
334,no,23-Mar-2005 18:00,0,14.0,14.4,14.2,0.2,1
334,no,23-Mar-2005 18:00,28,14.2,14.4,14.3,0.1,1
334,no,23-Mar-2005 18:00,56,14.2,14.4,14.3,0.1,1
334,no,23-Mar-2005 18:00,92,14.0,14.4,14.2,0.2,1
334,no,23-Mar-2005 18:00,140,13.6,14.0,13.8,0.2,1
334,no,23-Mar-2005 18:00,168,13.6,13.8,13.7,0.1,1
334,no,23-Mar-2005 18:00,200,13.4,13.6,13.5,0.1,1
334,no,23-Mar-2005 18:00,252,13.2,13.6,13.4,0.2,1
335,no,24-Mar-2005 06:00,0,13.6,14.2,13.9,0.3,1
335,no,24-Mar-2005 06:00,4,13.6,14.2,13.9,0.3,1
335,no,24-Mar-2005 06:00,56,13.6,14.0,13.8,0.2,1
335,no,24-Mar-2005 06:00,80,13.4,14.0,13.7,0.3,1
335,no,24-Mar-2005 06:00,84,13.4,14.0,13.7,0.3,1
335,no,24-Mar-2005 06:00,108,13.2,13.8,13.5,0.3,1
335,no,24-Mar-2005 06:00,140,13.4,13.4,13.4,0.0,1
335,no,24-Mar-2005 06:00,160,13.2,13.4,13.3,0.1,1
336,no,24-Mar-2005 18:00,0,14.0,14.6,14.3,0.3,1
336,no,24-Mar-2005 18:00,4,14.0,14.6,14.3,0.3,1
336,no,24-Mar-2005 18:00,100,14.0,14.4,14.2,0.2,1
336,no,24-Mar-2005 18:00,144,14.2,14.4,14.3,0.1,1
336,no,24-Mar-2005 18:00,204,13.8,14.2,14.0,0.2,1
336,no,24-Mar-2005 18:00,292,13.4,13.6,13.5,0.1,1
336,no,24-Mar-2005 18:00,324,13.2,14.0,13.6,0.4,1
336,no,24-Mar-2005 18:00,392,13.4,13.4,13.4,0.0,1
337,no,25-Mar-2005 06:00,0,13.4,14.6,14.0,0.6,1
337,no,25-Mar-2005 06:00,4,13.8,14.6,14.2,0.4,1
337,no,25-Mar-2005 06:00,96,14.4,14.6,14.5,0.1,1
337,no,25-Mar-2005 06:00,128,14.2,14.6,14.4,0.2,1
337,no,25-Mar-2005 06:00,208,12.4,12.4,12.4,0.0,1
337,no,25-Mar-2005 06:00,208,12.4,12.4,12.4,0.0,1
337,no,25-Mar-2005 06:00,340,12.0,12.0,12.0,0.0,1
337,no,25-Mar-2005 06:00,344,12.0,12.0,12.0,0.0,1
338,no,25-Mar-2005 18:00,0,13.8,14.2,14.0,0.2,1
338,no,25-Mar-2005 18:00,4,13.8,14.2,14.0,0.2,1
338,no,25-Mar-2005 18:00,140,13.6,14.0,13.8,0.2,1
338,no,25-Mar-2005 18:00,148,13.6,14.0,13.8,0.2,1
338,no,25-Mar-2005 18:00,232,13.0,13.6,13.3,0.3,1
338,no,25-Mar-2005 18:00,260,12.6,13.6,13.1,0.5,1
338,no,25-Mar-2005 18:00,320,12.0,13.0,12.5,0.5,1
338,no,25-Mar-2005 18:00,396,12.2,12.2,12.2,0.0,1
339,no,26-Mar-2005 06:00,0,14.0,14.2,14.1,0.1,1
339,no,26-Mar-2005 06:00,4,14.0,14.2,14.1,0.1,1
339,no,26-Mar-2005 06:00,44,14.0,14.2,14.1,0.1,1
339,no,26-Mar-2005 06:00,64,14.0,14.2,14.1,0.1,1
339,no,26-Mar-2005 06:00,92,13.8,14.2,14.0,0.2,1
339,no,26-Mar-2005 06:00,100,13.8,14.2,14.0,0.2,1
339,no,26-Mar-2005 06:00,120,13.8,14.2,14.0,0.2,1
339,no,26-Mar-2005 06:00,144,14.0,14.0,14.0,0.0,1
340,no,26-Mar-2005 18:00,0,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,4,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,60,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,68,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,96,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,128,14.0,14.2,14.1,0.1,1
340,no,26-Mar-2005 18:00,164,14.0,14.0,14.0,0.0,1
340,no,26-Mar-2005 18:00,188,13.6,13.8,13.7,0.1,1
341,no,27-Mar-2005 06:00,0,13.6,14.2,13.9,0.3,1
341,no,27-Mar-2005 06:00,4,13.6,14.2,13.9,0.3,1
341,no,27-Mar-2005 06:00,52,13.4,14.0,13.7,0.3,1
341,no,27-Mar-2005 06:00,80,13.2,13.8,13.5,0.3,1
341,no,27-Mar-2005 06:00,96,13.2,14.2,13.7,0.5,1
341,no,27-Mar-2005 06:00,112,13.2,14.2,13.7,0.5,1
341,no,27-Mar-2005 06:00,128,13.2,13.6,13.4,0.2,1
341,no,27-Mar-2005 06:00,160,13.2,13.2,13.2,0.0,1
342,no,27-Mar-2005 18:00,0,13.6,14.2,13.9,0.3,1
342,no,27-Mar-2005 18:00,4,13.8,14.2,14.0,0.2,1
342,no,27-Mar-2005 18:00,36,13.4,13.4,13.4,0.0,1
342,no,27-Mar-2005 18:00,60,13.2,14.0,13.6,0.4,1
342,no,27-Mar-2005 18:00,84,13.2,13.2,13.2,0.0,1
342,no,27-Mar-2005 18:00,100,13.2,14.0,13.6,0.4,1
342,no,27-Mar-2005 18:00,132,13.2,14.0,13.6,0.4,1
342,no,27-Mar-2005 18:00,152,13.2,14.0,13.6,0.4,1
343,no,28-Mar-2005 06:00,0,14.0,14.0,14.0,0.0,1
343,no,28-Mar-2005 06:00,32,13.8,14.0,13.9,0.1,1
343,no,28-Mar-2005 06:00,36,13.8,14.0,13.9,0.1,1
343,no,28-Mar-2005 06:00,76,14.0,14.0,14.0,0.0,1
343,no,28-Mar-2005 06:00,100,13.6,14.2,13.9,0.3,1
343,no,28-Mar-2005 06:00,108,13.6,14.2,13.9,0.3,1
343,no,28-Mar-2005 06:00,128,13.8,14.2,14.0,0.2,1
343,no,28-Mar-2005 06:00,160,14.0,14.0,14.0,0.0,1
344,no,28-Mar-2005 18:00,0,13.0,13.4,13.2,0.2,1
344,no,28-Mar-2005 18:00,4,13.0,13.4,13.2,0.2,1
344,no,28-Mar-2005 18:00,40,12.8,13.8,13.3,0.5,1
344,no,28-Mar-2005 18:00,44,12.8,13.6,13.2,0.4,1
344,no,28-Mar-2005 18:00,68,13.2,13.2,13.2,0.0,1
344,no,28-Mar-2005 18:00,80,13.0,13.4,13.2,0.2,1
344,no,28-Mar-2005 18:00,92,13.0,13.4,13.2,0.2,1
344,no,28-Mar-2005 18:00,112,13.0,13.0,13.0,0.0,1
345,no,29-Mar-2005 06:00,0,13.0,13.6,13.3,0.3,1
345,no,29-Mar-2005 06:00,32,12.8,13.4,13.1,0.3,1
345,no,29-Mar-2005 06:00,52,12.8,13.4,13.1,0.3,1
345,no,29-Mar-2005 06:00,104,12.2,13.2,12.7,0.5,1
