PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
113,n/a,9/18/2003 6:00,0,16,21.2,18.6,2.6,1
113,n/a,9/18/2003 6:00,0,16,21.2,18.6,2.6,1
113,n/a,9/18/2003 6:00,0,16,21.2,18.6,2.6,1
113,n/a,9/18/2003 6:00,0,16,21.2,18.6,2.6,1
113,n/a,9/18/2003 6:00,,,,,,
113,n/a,9/18/2003 6:00,,,,,,
113,n/a,9/18/2003 6:00,,,,,,
113,n/a,9/18/2003 6:00,,,,,,
114,n/a,9/19/2003 6:00,,,,,,
114,n/a,9/19/2003 6:00,,,,,,
114,n/a,9/19/2003 6:00,,,,,,
114,n/a,9/19/2003 6:00,,,,,,
114,n/a,9/19/2003 6:00,0,16,21.2,18.6,2.6,1
114,n/a,9/19/2003 6:00,0,16,21.2,18.6,2.6,1
114,n/a,9/19/2003 6:00,0,16,21.2,18.6,2.6,1
114,n/a,9/19/2003 6:00,0,13.6,20.6,17.1,3.5,1
115,n/a,9/19/2003 18:00,,,,,,
115,n/a,9/19/2003 18:00,,,,,,
115,n/a,9/19/2003 18:00,,,,,,
115,n/a,9/19/2003 18:00,,,,,,
115,n/a,9/19/2003 18:00,0,13.6,20.6,17.1,3.5,1
115,n/a,9/19/2003 18:00,0,13.6,20.6,17.1,3.5,1
115,n/a,9/19/2003 18:00,0,13.6,20.6,17.1,3.5,1
115,n/a,9/19/2003 18:00,0,13,20.4,16.7,3.7,1
116,n/a,9/20/2003 6:00,,,,,,
116,n/a,9/20/2003 6:00,,,,,,
116,n/a,9/20/2003 6:00,,,,,,
116,n/a,9/20/2003 6:00,,,,,,
116,n/a,9/20/2003 6:00,0,13,20.4,16.7,3.7,1
116,n/a,9/20/2003 6:00,0,13,20.4,16.7,3.7,1
116,n/a,9/20/2003 6:00,0,13,20.4,16.7,3.7,1
116,n/a,9/20/2003 6:00,0,13.8,25,19.4,5.6,1
117,n/a,9/20/2003 18:00,0,15.6,17.2,16.4,0.8000002,1
117,n/a,9/20/2003 18:00,8,15.4,15.8,15.6,0.2000003,1
117,n/a,9/20/2003 18:00,20,15.4,15.8,15.6,0.2000003,1
117,n/a,9/20/2003 18:00,24,15.4,15.8,15.6,0.2000003,1
117,n/a,9/20/2003 18:00,36,15.2,15.6,15.4,0.2,1
117,n/a,9/20/2003 18:00,40,15.4,15.6,15.5,0.1,1
117,n/a,9/20/2003 18:00,52,15,15.6,15.3,0.3,1
117,n/a,9/20/2003 18:00,60,15.4,15.6,15.5,0.1,1
118,n/a,9/21/2003 6:00,0,15.4,15.6,15.5,0.1000004,1
118,n/a,9/21/2003 6:00,4,15.4,15.6,15.5,0.1000004,1
118,n/a,9/21/2003 6:00,12,15.4,15.6,15.5,0.1000004,1
118,n/a,9/21/2003 6:00,24,15,15.6,15.3,0.3000002,1
118,n/a,9/21/2003 6:00,28,15,15.6,15.3,0.3,1
118,n/a,9/21/2003 6:00,36,14.6,15.6,15.1,0.5,1
118,n/a,9/21/2003 6:00,40,14.6,15.6,15.1,0.5,1
118,n/a,9/21/2003 6:00,48,15.4,15.4,15.4,0,1
119,n/a,9/24/2003 18:00,0,15.2,15.4,15.3,0.0999999,1
119,n/a,9/24/2003 18:00,8,15.2,15.4,15.3,0.0999999,1
119,n/a,9/24/2003 18:00,12,15.2,15.4,15.3,0.0999999,1
119,n/a,9/24/2003 18:00,20,15.2,15.4,15.3,0.0999999,1
119,n/a,9/24/2003 18:00,28,15.2,15.4,15.3,0.1,1
119,n/a,9/24/2003 18:00,32,15.2,15.4,15.3,0.1,1
119,n/a,9/24/2003 18:00,40,15.2,15.4,15.3,0.1,1
119,n/a,9/24/2003 18:00,48,15.2,15.4,15.3,0.1,1
120,n/a,9/25/2003 18:00,0,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,4,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,8,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,12,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,16,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,20,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,24,15.4,15.4,15.4,0,1
120,n/a,9/25/2003 18:00,28,15.4,15.4,15.4,0,1
121,n/a,9/26/2003 6:00,0,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,0,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,4,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,8,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,8,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,12,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,12,15.4,15.4,15.4,0,2
121,n/a,9/26/2003 6:00,16,15.4,15.4,15.4,0,2
122,n/a,9/28/2003 6:00,0,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,4,15.2,15.4,15.3,0.0999999,1
122,n/a,9/28/2003 6:00,8,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,12,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,16,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,20,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,24,15.2,15.2,15.2,0,1
122,n/a,9/28/2003 6:00,28,15.2,15.2,15.2,0,1
123,n/a,9/29/2003 6:00,0,14.8,15.2,15,0.1999998,1
123,n/a,9/29/2003 6:00,4,14.8,15.2,15,0.1999998,1
123,n/a,9/29/2003 6:00,8,14.8,15.2,15,0.1999998,1
123,n/a,9/29/2003 6:00,16,14.8,15.2,15,0.1999998,1
123,n/a,9/29/2003 6:00,20,14.8,15.2,15,0.2,1
123,n/a,9/29/2003 6:00,24,14.8,15.2,15,0.2,1
123,n/a,9/29/2003 6:00,32,14.8,14.8,14.8,0,1
123,n/a,9/29/2003 6:00,36,14.8,15,14.9,0.1,1
124,n/a,9/29/2003 18:00,0,15,15.2,15.1,0.0999999,1
124,n/a,9/29/2003 18:00,4,15,15.2,15.1,0.0999999,1
124,n/a,9/29/2003 18:00,8,15,15.2,15.1,0.0999999,1
124,n/a,9/29/2003 18:00,12,15,15.2,15.1,0.0999999,1
124,n/a,9/29/2003 18:00,16,15,15.2,15.1,0.1,1
124,n/a,9/29/2003 18:00,20,15,15.2,15.1,0.1,1
124,n/a,9/29/2003 18:00,24,15.2,15.2,15.2,0,1
124,n/a,9/29/2003 18:00,28,15.2,15.2,15.2,0,1
125,n/a,9/30/2003 6:00,0,15.2,15.2,15.2,0,1
125,n/a,9/30/2003 6:00,4,15.2,15.2,15.2,0,1
125,n/a,9/30/2003 6:00,4,15.2,15.2,15.2,0,1
125,n/a,9/30/2003 6:00,8,15.2,15.2,15.2,0,1
125,n/a,9/30/2003 6:00,,,,,,
125,n/a,9/30/2003 6:00,,,,,,
125,n/a,9/30/2003 6:00,,,,,,
125,n/a,9/30/2003 6:00,,,,,,
126,n/a,9/30/2003 18:00,0,15,15.2,15.1,0.0999999,1
126,n/a,9/30/2003 18:00,4,15,15.2,15.1,0.0999999,1
126,n/a,9/30/2003 18:00,8,15,15.2,15.1,0.0999999,1
126,n/a,9/30/2003 18:00,12,15,15.2,15.1,0.0999999,1
126,n/a,9/30/2003 18:00,16,15,15.2,15.1,0.1,1
126,n/a,9/30/2003 18:00,20,15,15.2,15.1,0.1,1
126,n/a,9/30/2003 18:00,24,15,15.2,15.1,0.1,1
126,n/a,9/30/2003 18:00,28,15.2,15.2,15.2,0,1
127,n/a,10/4/2003 18:00,0,14.6,15,14.8,0.1999998,1
127,n/a,10/4/2003 18:00,4,14.6,15,14.8,0.1999998,1
127,n/a,10/4/2003 18:00,16,14.6,15,14.8,0.1999998,1
127,n/a,10/4/2003 18:00,20,14.6,15,14.8,0.1999998,1
127,n/a,10/4/2003 18:00,28,14.8,15,14.9,0.1,1
127,n/a,10/4/2003 18:00,32,14.8,14.8,14.8,0,1
127,n/a,10/4/2003 18:00,32,14.8,14.8,14.8,0,1
127,n/a,10/4/2003 18:00,48,14.6,14.6,14.6,0,1
128,n/a,10/5/2003 18:00,0,14.6,14.8,14.7,0.0999999,2
128,n/a,10/5/2003 18:00,4,14.6,14.8,14.7,0.0999999,2
128,n/a,10/5/2003 18:00,8,14.6,14.8,14.7,0.0999999,2
128,n/a,10/5/2003 18:00,12,14.6,14.8,14.7,0.0999999,2
128,n/a,10/5/2003 18:00,20,14.6,14.8,14.7,0.1,2
128,n/a,10/5/2003 18:00,24,14.6,14.8,14.7,0.1,2
128,n/a,10/5/2003 18:00,28,14.6,14.8,14.7,0.1,2
128,n/a,10/5/2003 18:00,32,14.8,14.8,14.8,0,2
129,n/a,10/6/2003 18:00,0,14.2,14.6,14.4,0.2000003,1
129,n/a,10/6/2003 18:00,4,14.2,14.6,14.4,0.2000003,1
129,n/a,10/6/2003 18:00,12,14.2,14.6,14.4,0.2000003,1
129,n/a,10/6/2003 18:00,16,14.2,14.6,14.4,0.2000003,1
129,n/a,10/6/2003 18:00,,,,,,
129,n/a,10/6/2003 18:00,,,,,,
129,n/a,10/6/2003 18:00,,,,,,
129,n/a,10/6/2003 18:00,,,,,,
130,n/a,10/7/2003 6:00,0,14,14.6,14.3,0.3000002,1
130,n/a,10/7/2003 6:00,16,14.4,14.6,14.5,0.1000004,1
130,n/a,10/7/2003 6:00,24,14,14.6,14.3,0.3000002,1
130,n/a,10/7/2003 6:00,44,14,14.6,14.3,0.3000002,1
130,n/a,10/7/2003 6:00,56,14,14.6,14.3,0.3,1
130,n/a,10/7/2003 6:00,60,14,14.6,14.3,0.3,1
130,n/a,10/7/2003 6:00,76,12.8,14.2,13.5,0.7,1
130,n/a,10/7/2003 6:00,88,12.6,12.8,12.7,0.1,1
131,n/a,10/7/2003 18:00,0,13.8,14.6,14.2,0.4000001,1
131,n/a,10/7/2003 18:00,8,13.8,14.6,14.2,0.4000001,1
131,n/a,10/7/2003 18:00,20,13.8,14.6,14.2,0.4000001,1
131,n/a,10/7/2003 18:00,36,14,14.6,14.3,0.3000002,1
131,n/a,10/7/2003 18:00,,,,,,
131,n/a,10/7/2003 18:00,,,,,,
131,n/a,10/7/2003 18:00,,,,,,
131,n/a,10/7/2003 18:00,,,,,,
132,n/a,10/8/2003 6:00,,,,,,
132,n/a,10/8/2003 6:00,,,,,,
132,n/a,10/8/2003 6:00,,,,,,
132,n/a,10/8/2003 6:00,,,,,,
132,n/a,10/8/2003 6:00,52,13.6,14,13.8,0.2,1
132,n/a,10/8/2003 6:00,56,13.6,14,13.8,0.2,1
132,n/a,10/8/2003 6:00,72,13.6,13.8,13.7,0.1,1
132,n/a,10/8/2003 6:00,84,12.4,12.8,12.6,0.2,1
133,n/a,10/8/2003 18:00,0,14.2,14.4,14.3,0.0999999,1
133,n/a,10/8/2003 18:00,8,14.2,14.4,14.3,0.0999999,1
133,n/a,10/8/2003 18:00,12,14.2,14.6,14.4,0.2000003,1
133,n/a,10/8/2003 18:00,20,14.2,14.6,14.4,0.2000003,1
133,n/a,10/8/2003 18:00,,,,,,
133,n/a,10/8/2003 18:00,,,,,,
133,n/a,10/8/2003 18:00,,,,,,
133,n/a,10/8/2003 18:00,,,,,,
134,n/a,10/9/2003 6:00,0,13.6,14.4,14,0.3999996,1
134,n/a,10/9/2003 6:00,4,13.6,14.4,14,0.3999996,1
134,n/a,10/9/2003 6:00,24,13.6,14.2,13.9,0.2999997,1
134,n/a,10/9/2003 6:00,32,13.6,13.8,13.7,0.0999999,1
134,n/a,10/9/2003 6:00,52,13.6,13.8,13.7,0.1,1
134,n/a,10/9/2003 6:00,60,13.6,13.8,13.7,0.1,1
134,n/a,10/9/2003 6:00,68,13.6,13.8,13.7,0.1,1
134,n/a,10/9/2003 6:00,84,12,12.6,12.3,0.3,1
135,n/a,10/9/2003 18:00,0,14.4,14.6,14.5,0.1000004,2
135,n/a,10/9/2003 18:00,4,14.4,14.6,14.5,0.1000004,2
135,n/a,10/9/2003 18:00,12,14.4,14.6,14.5,0.1000004,2
135,n/a,10/9/2003 18:00,16,14.4,14.6,14.5,0.1000004,2
135,n/a,10/9/2003 18:00,20,14.4,14.6,14.5,0.1,2
135,n/a,10/9/2003 18:00,24,14.4,14.6,14.5,0.1,2
135,n/a,10/9/2003 18:00,32,14.4,14.6,14.5,0.1,2
135,n/a,10/9/2003 18:00,36,14.4,14.6,14.5,0.1,2
136,n/a,10/10/2003 6:00,0,13.6,14.2,13.9,0.2999997,1
136,n/a,10/10/2003 6:00,4,13.6,14.2,13.9,0.2999997,1
136,n/a,10/10/2003 6:00,20,13.6,14.4,14,0.3999996,1
136,n/a,10/10/2003 6:00,40,13.6,14,13.8,0.1999998,1
136,n/a,10/10/2003 6:00,48,13.4,13.8,13.6,0.2,1
136,n/a,10/10/2003 6:00,52,13.4,13.8,13.6,0.2,1
136,n/a,10/10/2003 6:00,64,13.4,13.6,13.5,0.1,1
136,n/a,10/10/2003 6:00,80,13.2,13.4,13.3,0.1,1
137,n/a,10/11/2003 6:00,0,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,4,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,8,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,12,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,20,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,24,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,28,14.4,14.4,14.4,0,1
137,n/a,10/11/2003 6:00,32,14.4,14.4,14.4,0,1
138,n/a,10/14/2003 6:00,,,,,,
138,n/a,10/14/2003 6:00,,,,,,
138,n/a,10/14/2003 6:00,,,,,,
138,n/a,10/14/2003 6:00,,,,,,
138,n/a,10/14/2003 6:00,36,13.8,14.2,14,0.2,2
138,n/a,10/14/2003 6:00,40,13.8,14,13.9,0.1,2
138,n/a,10/14/2003 6:00,48,13.6,14.2,13.9,0.3,2
138,n/a,10/14/2003 6:00,56,13.6,13.8,13.7,0.1,2
139,n/a,10/14/2003 18:00,,,,,,
139,n/a,10/14/2003 18:00,,,,,,
139,n/a,10/14/2003 18:00,,,,,,
139,n/a,10/14/2003 18:00,,,,,,
139,n/a,10/14/2003 18:00,44,13.6,14,13.8,0.2,1
139,n/a,10/14/2003 18:00,52,13.4,14,13.7,0.3,1
139,n/a,10/14/2003 18:00,60,13.4,13.8,13.6,0.2,1
139,n/a,10/14/2003 18:00,76,13,13.4,13.2,0.2,1
140,n/a,10/15/2003 18:00,0,13.8,14.2,14,0.1999998,2
140,n/a,10/15/2003 18:00,4,13.8,14.2,14,0.1999998,2
140,n/a,10/15/2003 18:00,20,13.8,14.2,14,0.1999998,2
140,n/a,10/15/2003 18:00,24,13.8,14.2,14,0.1999998,2
140,n/a,10/15/2003 18:00,36,13.8,14.2,14,0.2,2
140,n/a,10/15/2003 18:00,44,13.6,14.2,13.9,0.3,2
140,n/a,10/15/2003 18:00,52,13.6,14,13.8,0.2,2
140,n/a,10/15/2003 18:00,64,13.4,14,13.7,0.3,2
141,n/a,10/16/2003 6:00,0,13.8,14.2,14,0.1999998,2
141,n/a,10/16/2003 6:00,4,13.8,14.2,14,0.1999998,2
141,n/a,10/16/2003 6:00,28,13.6,13.8,13.7,0.0999999,2
141,n/a,10/16/2003 6:00,44,13.6,14.2,13.9,0.2999997,2
141,n/a,10/16/2003 6:00,56,13.2,14,13.6,0.4,2
141,n/a,10/16/2003 6:00,64,13.2,14,13.6,0.4,2
141,n/a,10/16/2003 6:00,72,13.2,13.8,13.5,0.3,2
141,n/a,10/16/2003 6:00,88,12.4,13.2,12.8,0.4,2
142,n/a,10/16/2003 18:00,0,13.6,14,13.8,0.1999998,1
142,n/a,10/16/2003 18:00,4,13.6,14,13.8,0.1999998,1
142,n/a,10/16/2003 18:00,16,13.6,14,13.8,0.1999998,1
142,n/a,10/16/2003 18:00,20,13.6,14,13.8,0.1999998,1
142,n/a,10/16/2003 18:00,28,13.6,14,13.8,0.2,1
142,n/a,10/16/2003 18:00,36,13.6,14,13.8,0.2,1
142,n/a,10/16/2003 18:00,44,13.4,13.8,13.6,0.2,1
142,n/a,10/16/2003 18:00,52,13.6,14,13.8,0.2,1
143,n/a,10/18/2003 18:00,0,13.8,14,13.9,0.0999999,1
143,n/a,10/18/2003 18:00,12,13.8,14,13.9,0.0999999,1
143,n/a,10/18/2003 18:00,20,13.8,14,13.9,0.0999999,1
143,n/a,10/18/2003 18:00,28,13.8,14,13.9,0.0999999,1
143,n/a,10/18/2003 18:00,,,,,,
143,n/a,10/18/2003 18:00,,,,,,
143,n/a,10/18/2003 18:00,,,,,,
143,n/a,10/18/2003 18:00,,,,,,
144,n/a,10/20/2003 18:00,0,13.6,13.8,13.7,0.0999999,1
144,n/a,10/20/2003 18:00,4,13.6,13.8,13.7,0.0999999,1
144,n/a,10/20/2003 18:00,12,13.6,13.8,13.7,0.0999999,1
144,n/a,10/20/2003 18:00,16,13.6,13.8,13.7,0.0999999,1
144,n/a,10/20/2003 18:00,24,13.6,13.8,13.7,0.1,1
144,n/a,10/20/2003 18:00,28,13.6,13.8,13.7,0.1,1
144,n/a,10/20/2003 18:00,32,13.6,13.8,13.7,0.1,1
144,n/a,10/20/2003 18:00,40,13.6,13.8,13.7,0.1,1
145,n/a,10/21/2003 6:00,0,13,13.8,13.4,0.4000001,2
145,n/a,10/21/2003 6:00,4,13,13.8,13.4,0.4000001,2
145,n/a,10/21/2003 6:00,60,12.8,13.2,13,0.1999998,2
145,n/a,10/21/2003 6:00,72,12.6,13.2,12.9,0.2999997,2
145,n/a,10/21/2003 6:00,92,11.4,11.8,11.6,0.2,2
145,n/a,10/21/2003 6:00,124,11.2,11.2,11.2,0,2
145,n/a,10/21/2003 6:00,156,11.2,11.2,11.2,0,2
145,n/a,10/21/2003 6:00,180,11,11.2,11.1,0.1,2
146,n/a,10/21/2003 18:00,0,12.8,13.4,13.1,0.2999997,1
146,n/a,10/21/2003 18:00,4,12.8,13.2,13,0.1999998,1
146,n/a,10/21/2003 18:00,44,13,13.2,13.1,0.0999999,1
146,n/a,10/21/2003 18:00,72,13,13.2,13.1,0.0999999,1
146,n/a,10/21/2003 18:00,84,12.4,13.2,12.8,0.4,1
146,n/a,10/21/2003 18:00,96,11.8,13.2,12.5,0.7,1
146,n/a,10/21/2003 18:00,140,11.6,11.8,11.7,0.1,1
146,n/a,10/21/2003 18:00,148,11.6,11.8,11.7,0.1,1
147,n/a,10/22/2003 6:00,0,12.8,13.2,13,0.1999998,1
147,n/a,10/22/2003 6:00,28,12.8,13,12.9,0.0999999,1
147,n/a,10/22/2003 6:00,52,12.8,13.2,13,0.1999998,1
147,n/a,10/22/2003 6:00,76,12.2,13,12.6,0.4000001,1
147,n/a,10/22/2003 6:00,,,,,,
147,n/a,10/22/2003 6:00,,,,,,
147,n/a,10/22/2003 6:00,,,,,,
147,n/a,10/22/2003 6:00,,,,,,
148,n/a,10/26/2003 18:00,0,13.4,13.6,13.5,0.1000004,1
148,n/a,10/26/2003 18:00,64,13.2,13.6,13.4,0.2000003,1
148,n/a,10/26/2003 18:00,160,11.8,11.8,11.8,0,1
148,n/a,10/26/2003 18:00,236,11.4,11.4,11.4,0,1
148,n/a,10/26/2003 18:00,,,,,,
148,n/a,10/26/2003 18:00,,,,,,
148,n/a,10/26/2003 18:00,,,,,,
148,n/a,10/26/2003 18:00,,,,,,
149,n/a,10/29/2003 18:00,0,13,13.4,13.2,0.1999998,1
149,n/a,10/29/2003 18:00,84,12,12.8,12.4,0.4000001,1
149,n/a,10/29/2003 18:00,220,11,11.2,11.1,0.0999999,1
149,n/a,10/29/2003 18:00,260,10.8,11.2,11,0.1999998,1
149,n/a,10/29/2003 18:00,340,10.8,10.8,10.8,0,1
149,n/a,10/29/2003 18:00,420,10.8,10.8,10.8,0,1
149,n/a,10/29/2003 18:00,548,10.4,10.6,10.5,0.1,1
149,n/a,10/29/2003 18:00,620,10.4,10.6,10.5,0.1,1
150,n/a,10/30/2003 6:00,0,13.2,13.2,13.2,0,2
150,n/a,10/30/2003 6:00,40,13,13.6,13.3,0.3000002,2
150,n/a,10/30/2003 6:00,136,11.4,11.8,11.6,0.2000003,2
150,n/a,10/30/2003 6:00,240,11,11.4,11.2,0.1999998,2
150,n/a,10/30/2003 6:00,352,10.6,10.8,10.7,0.1,2
150,n/a,10/30/2003 6:00,432,10.4,10.6,10.5,0.1,2
150,n/a,10/30/2003 6:00,516,10.4,10.4,10.4,0,2
150,n/a,10/30/2003 6:00,632,9.8,9.8,9.8,0,2
151,n/a,10/30/2003 18:00,0,13.2,13.8,13.5,0.3000002,2
151,n/a,10/30/2003 18:00,4,13.2,13.8,13.5,0.3000002,2
151,n/a,10/30/2003 18:00,44,13.2,13.8,13.5,0.3000002,2
151,n/a,10/30/2003 18:00,80,12.8,13.8,13.3,0.5,2
151,n/a,10/30/2003 18:00,88,12.6,13.8,13.2,0.6,2
151,n/a,10/30/2003 18:00,112,12,12.4,12.2,0.2,2
151,n/a,10/30/2003 18:00,140,12.2,12.2,12.2,0,2
151,n/a,10/30/2003 18:00,168,11.6,11.6,11.6,0,2
152,n/a,10/31/2003 18:00,0,13.2,14.2,13.7,0.5,1
152,n/a,10/31/2003 18:00,4,13.8,14.4,14.1,0.2999997,1
152,n/a,10/31/2003 18:00,24,14,14.4,14.2,0.1999998,1
152,n/a,10/31/2003 18:00,36,14,14.4,14.2,0.1999998,1
152,n/a,10/31/2003 18:00,56,14,14.4,14.2,0.2,1
152,n/a,10/31/2003 18:00,72,13.8,14.4,14.1,0.3,1
152,n/a,10/31/2003 18:00,76,14,14.2,14.1,0.1,1
152,n/a,10/31/2003 18:00,92,13.4,14.2,13.8,0.4,1
153,n/a,11/1/2003 18:00,0,14,14.2,14.1,0.0999999,1
153,n/a,11/1/2003 18:00,4,14,14.2,14.1,0.0999999,1
153,n/a,11/1/2003 18:00,40,14,14.2,14.1,0.0999999,1
153,n/a,11/1/2003 18:00,44,14,14.2,14.1,0.0999999,1
153,n/a,11/1/2003 18:00,,,,,,
153,n/a,11/1/2003 18:00,,,,,,
153,n/a,11/1/2003 18:00,,,,,,
153,n/a,11/1/2003 18:00,,,,,,
154,n/a,11/3/2003 6:00,0,13.4,14.2,13.8,0.4000001,1
154,n/a,11/3/2003 6:00,4,13.6,14.2,13.9,0.2999997,1
154,n/a,11/3/2003 6:00,40,13.6,14,13.8,0.1999998,1
154,n/a,11/3/2003 6:00,52,13.6,14,13.8,0.1999998,1
154,n/a,11/3/2003 6:00,,,,,,
154,n/a,11/3/2003 6:00,,,,,,
154,n/a,11/3/2003 6:00,,,,,,
154,n/a,11/3/2003 6:00,,,,,,
155,n/a,11/3/2003 18:00,0,13.8,14.6,14.2,0.4000001,1
155,n/a,11/3/2003 18:00,4,13.8,14.6,14.2,0.4000001,1
155,n/a,11/3/2003 18:00,56,14,14.6,14.3,0.3000002,1
155,n/a,11/3/2003 18:00,72,13.6,14.6,14.1,0.5,1
155,n/a,11/3/2003 18:00,88,12.6,14.6,13.6,1,1
155,n/a,11/3/2003 18:00,128,12,12.6,12.3,0.3,1
155,n/a,11/3/2003 18:00,136,12.4,12.4,12.4,0,1
155,n/a,11/3/2003 18:00,164,12.2,12.2,12.2,0,1
156,n/a,11/4/2003 18:00,0,14.4,14.4,14.4,0,1
156,n/a,11/4/2003 18:00,4,14.4,14.4,14.4,0,1
156,n/a,11/4/2003 18:00,28,14.4,14.4,14.4,0,1
156,n/a,11/4/2003 18:00,48,14.2,14.4,14.3,0.0999999,1
156,n/a,11/4/2003 18:00,52,14.2,14.4,14.3,0.1,1
156,n/a,11/4/2003 18:00,64,14.2,14.4,14.3,0.1,1
156,n/a,11/4/2003 18:00,76,13,14.4,13.7,0.7,1
156,n/a,11/4/2003 18:00,96,14.4,14.4,14.4,0,1
157,n/a,11/5/2003 6:00,0,14.2,14.4,14.3,0.0999999,1
157,n/a,11/5/2003 6:00,4,14.2,14.4,14.3,0.0999999,1
157,n/a,11/5/2003 6:00,88,12.8,14.2,13.5,0.6999998,1
157,n/a,11/5/2003 6:00,168,12.2,12.6,12.4,0.2000003,1
157,n/a,11/5/2003 6:00,200,12.2,12.2,12.2,0,1
157,n/a,11/5/2003 6:00,268,11.8,11.8,11.8,0,1
157,n/a,11/5/2003 6:00,344,11.6,11.6,11.6,0,1
157,n/a,11/5/2003 6:00,392,11.4,11.4,11.4,0,1
158,n/a,11/6/2003 6:00,0,14.4,14.6,14.5,0.1000004,2
158,n/a,11/6/2003 6:00,16,14.4,14.6,14.5,0.1000004,2
158,n/a,11/6/2003 6:00,24,14.4,14.6,14.5,0.1000004,2
158,n/a,11/6/2003 6:00,52,14.4,14.4,14.4,0,2
158,n/a,11/6/2003 6:00,68,14,14.4,14.2,0.2,2
158,n/a,11/6/2003 6:00,80,14.2,14.4,14.3,0.1,2
158,n/a,11/6/2003 6:00,88,13.6,14.4,14,0.4,2
158,n/a,11/6/2003 6:00,108,13,13.4,13.2,0.2,2
159,n/a,11/7/2003 6:00,0,15,15.4,15.2,0.1999998,1
159,n/a,11/7/2003 6:00,16,15,15.4,15.2,0.1999998,1
159,n/a,11/7/2003 6:00,76,14.6,15.4,15,0.3999996,1
159,n/a,11/7/2003 6:00,92,13.4,15,14.2,0.8000002,1
159,n/a,11/7/2003 6:00,148,12.4,12.6,12.5,0.1,1
159,n/a,11/7/2003 6:00,152,12.4,12.6,12.5,0.1,1
159,n/a,11/7/2003 6:00,196,12,12.2,12.1,0.1,1
159,n/a,11/7/2003 6:00,232,12,12,12,0,1
160,n/a,11/10/2003 18:00,,,,,,
160,n/a,11/10/2003 18:00,,,,,,
160,n/a,11/10/2003 18:00,,,,,,
160,n/a,11/10/2003 18:00,,,,,,
160,n/a,11/10/2003 18:00,56,14.8,15,14.9,0.1,1
160,n/a,11/10/2003 18:00,64,14.4,15,14.7,0.3,1
160,n/a,11/10/2003 18:00,76,14,15,14.5,0.5,1
160,n/a,11/10/2003 18:00,92,13.8,14.4,14.1,0.3,1
161,n/a,11/15/2003 6:00,0,14.8,15,14.9,0.0999999,1
161,n/a,11/15/2003 6:00,72,14.6,15,14.8,0.1999998,1
161,n/a,11/15/2003 6:00,236,12.2,12.4,12.3,0.0999999,1
161,n/a,11/15/2003 6:00,372,11.8,11.8,11.8,0,1
161,n/a,11/15/2003 6:00,,,,,,
161,n/a,11/15/2003 6:00,,,,,,
161,n/a,11/15/2003 6:00,,,,,,
161,n/a,11/15/2003 6:00,,,,,,
162,n/a,11/16/2003 6:00,60,14.2,14.4,14.3,0.0999999,1
162,n/a,11/16/2003 6:00,72,14,14.8,14.4,0.4000001,1
162,n/a,11/16/2003 6:00,204,12.2,12.2,12.2,0,1
162,n/a,11/16/2003 6:00,272,12,12,12,0,1
162,n/a,11/16/2003 6:00,400,11.8,11.8,11.8,0,1
162,n/a,11/16/2003 6:00,468,11.4,11.6,11.5,0.1,1
162,n/a,11/16/2003 6:00,536,11,11.2,11.1,0.1,1
162,n/a,11/16/2003 6:00,592,11,11.2,11.1,0.1,1
163,n/a,11/16/2003 18:00,0,14.2,14.6,14.4,0.2000003,1
163,n/a,11/16/2003 18:00,24,14.2,14.6,14.4,0.2000003,1
163,n/a,11/16/2003 18:00,40,14.2,14.6,14.4,0.2000003,1
163,n/a,11/16/2003 18:00,56,14.2,14.6,14.4,0.2000003,1
163,n/a,11/16/2003 18:00,60,14,14.6,14.3,0.3,1
163,n/a,11/16/2003 18:00,76,13.8,14.6,14.2,0.4,1
163,n/a,11/16/2003 18:00,92,13.8,14.4,14.1,0.3,1
